id	names	class
GO:0051541	elastin metabolic process	BP
GO:0051542	elastin biosynthetic process	BP
GO:0051543	regulation of elastin biosynthetic process	BP
GO:0051544	positive regulation of elastin biosynthetic process	BP
GO:0051545	negative regulation of elastin biosynthetic process	BP
GO:0051546	keratinocyte migration	BP
GO:0051547	regulation of keratinocyte migration	BP
GO:0051548	negative regulation of keratinocyte migration	BP
GO:0051549	positive regulation of keratinocyte migration	BP
GO:0051550	aurone metabolic process	BP
GO:0051551	aurone biosynthetic process	BP
GO:0051552	flavone metabolic process	BP
GO:0051553	flavone biosynthetic process	BP
GO:0051554	flavonol metabolic process	BP
GO:0051555	flavonol biosynthetic process	BP
GO:0051556	leucoanthocyanidin metabolic process	BP
GO:0051557	leucoanthocyanidin biosynthetic process	BP
GO:0051558	phlobaphene metabolic process	BP
GO:0051559	phlobaphene biosynthetic process	BP
GO:0051560	mitochondrial calcium ion homeostasis	BP
GO:0051561	positive regulation of mitochondrial calcium ion concentration	BP
GO:0051562	negative regulation of mitochondrial calcium ion concentration	BP
GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	BP
GO:0051564	positive regulation of smooth endoplasmic reticulum calcium ion concentration	BP
GO:0051565	negative regulation of smooth endoplasmic reticulum calcium ion concentration	BP
GO:0051566	anthocyanidin 3 glucoside rhamnosyltransferase activity	MF
GO:0051567	histone h3 k9 methylation	BP
GO:0051568	histone h3 k4 methylation	BP
GO:0051569	regulation of histone h3 k4 methylation	BP
GO:0051570	regulation of histone h3 k9 methylation	BP
GO:0051571	positive regulation of histone h3 k4 methylation	BP
GO:0051572	negative regulation of histone h3 k4 methylation	BP
GO:0051573	negative regulation of histone h3 k9 methylation	BP
GO:0051574	positive regulation of histone h3 k9 methylation	BP
GO:0051575	5 deoxyribose 5 phosphate lyase activity	MF
GO:0051580	regulation of neurotransmitter uptake	BP
GO:0051581	negative regulation of neurotransmitter uptake	BP
GO:0051582	positive regulation of neurotransmitter uptake	BP
GO:0051583	dopamine uptake involved in synaptic transmission	BP
GO:0051584	regulation of dopamine uptake involved in synaptic transmission	BP
GO:0051585	negative regulation of dopamine uptake involved in synaptic transmission	BP
GO:0051586	positive regulation of dopamine uptake involved in synaptic transmission	BP
GO:0051587	inhibition of dopamine uptake involved in synaptic transmission	BP
GO:0051588	regulation of neurotransmitter transport	BP
GO:0051589	negative regulation of neurotransmitter transport	BP
GO:0051590	positive regulation of neurotransmitter transport	BP
GO:0051591	response to camp	BP
GO:0051592	response to calcium ion	BP
GO:0051593	response to folic acid	BP
GO:0051594	detection of glucose	BP
GO:0051595	response to methylglyoxal	BP
GO:0051596	methylglyoxal catabolic process	BP
GO:0051597	response to methylmercury	BP
GO:0051598	meiotic recombination checkpoint	BP
GO:0051599	response to hydrostatic pressure	BP
GO:0051600	regulation of endocytosis by exocyst localization	BP
GO:0051601	exocyst localization	BP
GO:0051602	response to electrical stimulus	BP
GO:0051603	proteolysis involved in cellular protein catabolic process	BP
GO:0051604	protein maturation	BP
GO:0051606	detection of stimulus	BP
GO:0051607	defense response to virus	BP
GO:0051608	histamine transport	BP
GO:0051609	inhibition of neurotransmitter uptake	BP
GO:0051610	serotonin uptake	BP
GO:0051611	regulation of serotonin uptake	BP
GO:0051612	negative regulation of serotonin uptake	BP
GO:0051613	positive regulation of serotonin uptake	BP
GO:0051614	inhibition of serotonin uptake	BP
GO:0051615	histamine uptake	BP
GO:0051616	regulation of histamine uptake	BP
GO:0051617	negative regulation of histamine uptake	BP
GO:0051618	positive regulation of histamine uptake	BP
GO:0051619	inhibition of histamine uptake	BP
GO:0051620	norepinephrine uptake	BP
GO:0051621	regulation of norepinephrine uptake	BP
GO:0051622	negative regulation of norepinephrine uptake	BP
GO:0051623	positive regulation of norepinephrine uptake	BP
GO:0051624	inhibition of norepinephrine uptake	BP
GO:0051625	epinephrine uptake	BP
GO:0051626	regulation of epinephrine uptake	BP
GO:0051627	negative regulation of epinephrine uptake	BP
GO:0051628	positive regulation of epinephrine uptake	BP
GO:0051629	inhibition of epinephrine uptake	BP
GO:0051630	acetylcholine uptake	BP
GO:0051631	regulation of acetylcholine uptake	BP
GO:0051632	negative regulation of acetylcholine uptake	BP
GO:0051633	positive regulation of acetylcholine uptake	BP
GO:0051634	inhibition of acetylcholine uptake	BP
GO:0051638	barbed end actin filament uncapping	BP
GO:0051639	actin filament network formation	BP
GO:0051640	organelle localization	BP
GO:0051641	cellular localization	BP
GO:0051642	centrosome localization	BP
GO:0051643	endoplasmic reticulum localization	BP
GO:0051644	plastid localization	BP
GO:0051645	golgi localization	BP
GO:0051646	mitochondrion localization	BP
GO:0051647	nucleus localization	BP
GO:0051648	vesicle localization	BP
GO:0051649	establishment of localization in cell	BP
GO:0051650	establishment of vesicle localization	BP
GO:0051651	maintenance of location in cell	BP
GO:0051652	maintenance of chromosome location	BP
GO:0051653	spindle localization	BP
GO:0051654	establishment of mitochondrion localization	BP
GO:0051655	maintenance of vesicle location	BP
GO:0051656	establishment of organelle localization	BP
GO:0051657	maintenance of organelle location	BP
GO:0051658	maintenance of nucleus location	BP
GO:0051659	maintenance of mitochondrion location	BP
GO:0051660	establishment of centrosome localization	BP
GO:0051661	maintenance of centrosome location	BP
GO:0051663	oocyte nucleus localization involved in oocyte dorsal ventral axis specification	BP
GO:0051664	nuclear pore localization	BP
GO:0051665	membrane raft localization	BP
GO:0051666	actin cortical patch localization	BP
GO:0051667	establishment of plastid localization	BP
GO:0051668	localization within membrane	BP
GO:0051669	fructan beta fructosidase activity	MF
GO:0051670	inulinase activity	MF
GO:0051671	induction of autolysin activity in other organism	BP
GO:0051672	catabolism by organism of cell wall peptidoglycan in other organism	BP
GO:0051673	membrane disruption in other organism	BP
GO:0051674	localization of cell	BP
GO:0051675	isopullulanase activity	MF
GO:0051676	pullulan metabolic process	BP
GO:0051677	pullulan biosynthetic process	BP
GO:0051678	pullulan catabolic process	BP
GO:0051679	6 alpha maltosylglucose metabolic process	BP
GO:0051680	6 alpha maltosylglucose biosynthetic process	BP
GO:0051681	6 alpha maltosylglucose catabolic process	BP
GO:0051682	galactomannan catabolic process	BP
GO:0051683	establishment of golgi localization	BP
GO:0051684	maintenance of golgi location	BP
GO:0051685	maintenance of er location	BP
GO:0051686	establishment of er localization	BP
GO:0051687	maintenance of spindle location	BP
GO:0051688	maintenance of plastid location	BP
GO:0051691	cellular oligosaccharide metabolic process	BP
GO:0051692	cellular oligosaccharide catabolic process	BP
GO:0051693	actin filament capping	BP
GO:0051694	pointed end actin filament capping	BP
GO:0051695	actin filament uncapping	BP
GO:0051696	pointed end actin filament uncapping	BP
GO:0051697	protein delipidation	BP
GO:0051698	saccharopine oxidase activity	MF
GO:0051699	proline oxidase activity	MF
GO:0051700	fructosyl amino acid oxidase activity	MF
GO:0051701	interaction with host	BP
GO:0051702	interaction with symbiont	BP
GO:0051703	intraspecies interaction between organisms	BP
GO:0051704	multi organism process	BP
GO:0051705	multi organism behavior	BP
GO:0051707	response to other organism	BP
GO:0051708	intracellular protein transport in other organism involved in symbiotic interaction	BP
GO:0051709	regulation of killing of cells of other organism	BP
GO:0051710	regulation of cytolysis in other organism	BP
GO:0051711	negative regulation of killing of cells of other organism	BP
GO:0051712	positive regulation of killing of cells of other organism	BP
GO:0051713	negative regulation of cytolysis in other organism	BP
GO:0051714	positive regulation of cytolysis in other organism	BP
GO:0051715	cytolysis in other organism	BP
GO:0051716	cellular response to stimulus	BP
GO:0051717	inositol 1 3 4 5 tetrakisphosphate 3 phosphatase activity	MF
GO:0051718	dna cytosine 5 methyltransferase activity acting on cpg substrates	MF
GO:0051719	dna cytosine 5 methyltransferase activity acting on cpn substrates	MF
GO:0051720	dna cytosine 5 methyltransferase activity acting on cpnpg substrates	MF
GO:0051721	protein phosphatase 2a binding	MF
GO:0051722	protein c terminal methylesterase activity	MF
GO:0051723	protein methylesterase activity	MF
GO:0051724	nad transmembrane transporter activity	MF
GO:0051725	protein de adp ribosylation	BP
GO:0051726	regulation of cell cycle	BP
GO:0051728	cell cycle switching mitotic to meiotic cell cycle	BP
GO:0051729	germline cell cycle switching mitotic to meiotic cell cycle	BP
GO:0051730	gtp dependent polyribonucleotide 5 hydroxyl kinase activity	MF
GO:0051731	polynucleotide 5 hydroxyl kinase activity	MF
GO:0051732	polyribonucleotide kinase activity	MF
GO:0051733	polydeoxyribonucleotide kinase activity	MF
GO:0051734	atp dependent polynucleotide kinase activity	MF
GO:0051735	gtp dependent polynucleotide kinase activity	MF
GO:0051736	atp dependent polyribonucleotide 5 hydroxyl kinase activity	MF
GO:0051737	gtp dependent polydeoxyribonucleotide 5 hydroxyl kinase activity	MF
GO:0051738	xanthophyll binding	MF
GO:0051740	ethylene binding	MF
GO:0051741	2 methyl 6 phytyl 1 4 benzoquinone methyltransferase activity	MF
GO:0051742	2 methyl 6 solanyl 1 4 benzoquinone methyltransferase activity	MF
GO:0051743	red chlorophyll catabolite reductase activity	MF
GO:0051744	3 8 divinyl protochlorophyllide a 8 vinyl reductase activity	MF
GO:0051745	4 hydroxy 3 methylbut 2 en 1 yl diphosphate reductase activity	MF
GO:0051746	thalianol synthase activity	MF
GO:0051747	cytosine c 5 dna demethylase activity	MF
GO:0051748	utp monosaccharide 1 phosphate uridylyltransferase activity	MF
GO:0051749	indole acetic acid carboxyl methyltransferase activity	MF
GO:0051750	delta3 5 delta2 4 dienoyl coa isomerase activity	MF
GO:0051751	alpha 1 4 mannosyltransferase activity	MF
GO:0051752	phosphoglucan water dikinase activity	MF
GO:0051753	mannan synthase activity	MF
GO:0051754	meiotic sister chromatid cohesion centromeric	BP
GO:0051755	meiotic sister chromatid arm separation	BP
GO:0051756	meiotic sister chromatid centromere separation	BP
GO:0051757	meiotic sister chromatid separation	BP
GO:0051758	homologous chromosome movement towards spindle pole involved in homologous chromosome segregation	BP
GO:0051759	sister chromosome movement towards spindle pole involved in meiotic sister chromatid segregation	BP
GO:0051760	meiotic sister chromatid cohesion arms	BP
GO:0051761	sesquiterpene metabolic process	BP
GO:0051762	sesquiterpene biosynthetic process	BP
GO:0051763	sesquiterpene catabolic process	BP
GO:0051764	actin crosslink formation	BP
GO:0051765	inositol tetrakisphosphate kinase activity	MF
GO:0051766	inositol trisphosphate kinase activity	MF
GO:0051767	nitric oxide synthase biosynthetic process	BP
GO:0051769	regulation of nitric oxide synthase biosynthetic process	BP
GO:0051770	positive regulation of nitric oxide synthase biosynthetic process	BP
GO:0051771	negative regulation of nitric oxide synthase biosynthetic process	BP
GO:0051775	response to redox state	BP
GO:0051776	detection of redox state	BP
GO:0051777	ent kaurenoate oxidase activity	MF
GO:0051778	ent 7 alpha hydroxykaurenoate oxidase activity	MF
GO:0051779	gibberellin 12 aldehyde oxidase activity	MF
GO:0051780	behavioral response to nutrient	BP
GO:0051781	positive regulation of cell division	BP
GO:0051782	negative regulation of cell division	BP
GO:0051783	regulation of nuclear division	BP
GO:0051784	negative regulation of nuclear division	BP
GO:0051785	positive regulation of nuclear division	BP
GO:0051786	all trans retinol 13 14 reductase activity	MF
GO:0051787	misfolded protein binding	MF
GO:0051788	response to misfolded protein	BP
GO:0051790	short chain fatty acid biosynthetic process	BP
GO:0051791	medium chain fatty acid metabolic process	BP
GO:0051792	medium chain fatty acid biosynthetic process	BP
GO:0051793	medium chain fatty acid catabolic process	BP
GO:0051794	regulation of timing of catagen	BP
GO:0051795	positive regulation of timing of catagen	BP
GO:0051796	negative regulation of timing of catagen	BP
GO:0051797	regulation of hair follicle development	BP
GO:0051798	positive regulation of hair follicle development	BP
GO:0051799	negative regulation of hair follicle development	BP
GO:0051800	phosphatidylinositol 3 4 bisphosphate 3 phosphatase activity	MF
GO:0051801	cytolysis in other organism involved in symbiotic interaction	BP
GO:0051802	regulation of cytolysis in other organism involved in symbiotic interaction	BP
GO:0051803	negative regulation of cytolysis in other organism involved in symbiotic interaction	BP
